timestamp,anomaly_score,root_cause_sensor,root_cause_score,second_sensor,second_sensor_score,severity,temperature_contribution,voltage_contribution,current_contribution,pressure_contribution,vibration_contribution,rpm_contribution,battery_contribution
2026-01-01 00:17:12,13.965160369873049,temperature,17.603463023160973,battery,1.2828482779004862,CRITICAL,17.603463023160973,1.2377271265384948,0.4598273398675282,0.3001888895792183,0.034605007319559004,0.2035027568046456,1.2828482779004862
2026-01-01 00:17:13,16.519004821777344,temperature,18.10276012555809,current,1.980315671171658,CRITICAL,18.10276012555809,0.5744209099278658,1.980315671171658,0.6114669555926747,0.6887422625398378,1.121788839589167,1.396615481454826
2026-01-01 00:17:14,14.051353454589844,temperature,17.693901868952146,battery,1.2990309013025856,CRITICAL,17.693901868952146,0.7049372565565889,0.20236773881001965,0.5910916286782549,0.30592853367784456,0.17962554784644882,1.2990309013025856
2026-01-01 00:17:15,15.20316219329834,temperature,19.385196088287376,pressure,1.645455198858371,CRITICAL,19.385196088287376,0.7810888683851022,0.4061767710601677,1.645455198858371,0.5564107487089097,0.256568894984492,1.4479911129345548
2026-01-01 00:17:16,13.572174072265623,temperature,17.876434326305674,rpm,2.190747281347875,CRITICAL,17.876434326305674,0.18938439374279487,0.1273329958496844,1.0098739402965928,0.1779001787814847,2.190747281347875,1.2577076185218552
2026-01-01 00:17:17,16.36458396911621,temperature,18.055104787792104,battery,1.402715140613937,CRITICAL,18.055104787792104,0.18083536184089025,1.2059070697030647,0.014528023972298378,0.09132214610149873,1.1093578378344418,1.402715140613937
2026-01-01 00:17:18,19.38813018798828,temperature,19.50368115568802,current,1.4406298630852123,CRITICAL,19.50368115568802,0.006098510253996649,1.4406298630852123,0.7067927854806589,0.4831849960907114,0.9979715974704197,1.3007977224497023
2026-01-01 00:17:19,18.022480010986328,temperature,20.381553866736777,battery,1.3769483911760179,CRITICAL,20.381553866736777,0.6284136955296451,1.0352151844966064,0.9871854300524773,0.7956315189202912,0.5086391897930923,1.3769483911760179
2026-01-01 00:17:20,22.041614532470703,temperature,21.13698851052901,battery,1.4258744573665243,CRITICAL,21.13698851052901,0.470049912848397,1.1517650276535152,0.25108873482186067,0.1522121807272472,0.3889794701925755,1.4258744573665243
2026-01-01 00:17:21,17.820106506347656,temperature,20.06101093261381,current,1.5470971764973638,CRITICAL,20.06101093261381,0.9013986240311923,1.5470971764973638,0.7890089093008944,0.9453928372643754,0.5473515802142549,1.293521955125436
2026-01-01 00:17:22,22.51882553100586,temperature,21.409885676264928,current,1.477026443503097,CRITICAL,21.409885676264928,0.284254265022981,1.477026443503097,1.3182914552652871,0.5498081094740785,1.3468569936450159,1.236265562077168
2026-01-01 00:17:23,21.79461669921875,temperature,21.00963103445787,current,1.3454755351012935,CRITICAL,21.00963103445787,0.6001429299788821,1.3454755351012935,0.05943114322114599,1.0174852406726784,1.1796822564509495,1.3194119723045692
2026-01-01 00:17:24,23.1113224029541,temperature,21.25707366672807,current,1.9048335632819842,CRITICAL,21.25707366672807,0.14010599557716305,1.9048335632819842,0.024556053600802936,0.22452486799585258,1.7478807058925627,1.3102003278915126
2026-01-01 00:17:25,24.333887100219727,temperature,22.288818999737327,battery,1.2479254294619877,CRITICAL,22.288818999737327,0.4465261772806349,0.6152360473247656,1.1959589346272839,0.42885270925715485,0.7306900518894957,1.2479254294619877
2026-01-01 00:17:26,24.723255157470703,temperature,22.472185145438594,battery,1.1975258830026658,CRITICAL,22.472185145438594,0.8503498764568537,1.123388176344025,0.24794822706943684,1.1350468947106513,1.015296966056443,1.1975258830026658
2026-01-01 00:17:27,22.466609954833984,temperature,21.339541667166007,battery,1.419905729421283,CRITICAL,21.339541667166007,0.548318618557657,1.3008772479207862,0.14629256498717602,0.13428595323762782,0.43334729119412696,1.419905729421283
2026-01-01 00:17:28,26.11058616638184,temperature,23.686766310089954,current,1.8589903719914873,CRITICAL,23.686766310089954,0.2773477195924932,1.8589903719914873,1.015416968276869,1.0393478896373616,0.329453826273364,1.4385426248842683
2026-01-01 00:17:29,31.82825469970703,temperature,23.95896874014933,current,1.8927488009341138,CRITICAL,23.95896874014933,1.3296278244332096,1.8927488009341138,0.8224362124155136,0.8240754924090409,1.0020489136818822,1.293667082624068
2026-01-01 00:17:30,22.98478507995605,temperature,22.973254637073627,vibration,1.5651336635633315,CRITICAL,22.973254637073627,0.8300711046780168,0.26740318930829293,0.5189135672220384,1.5651336635633315,0.604616378974042,1.3146739303192578
2026-01-01 00:17:31,24.264135360717773,temperature,23.981918235648457,current,1.5187064480996337,CRITICAL,23.981918235648457,1.3015843302041732,1.5187064480996337,1.1598344072923519,1.3636264361792485,0.9309843031831175,1.3902963617574444
2026-01-01 00:17:32,25.856853485107425,temperature,24.382346511209285,rpm,1.5171249971602319,CRITICAL,24.382346511209285,0.101741306428072,0.6544237127777707,1.2019001131158276,1.1498204089228954,1.5171249971602319,1.3910366225635071
2026-01-01 00:17:33,27.288440704345703,temperature,24.56429370101957,battery,1.4566650822426683,CRITICAL,24.56429370101957,0.16544074230522204,0.9655262072306167,0.4013740302522478,1.1410112941329642,1.316271837582444,1.4566650822426683
2026-01-01 00:17:34,30.838525772094727,temperature,24.365653371098645,current,3.0128089528869566,CRITICAL,24.365653371098645,0.3954020596405841,3.0128089528869566,1.6834847364469407,0.242248340037978,2.2735095117859516,1.3764090271178784
2026-01-01 00:17:35,26.77478408813477,temperature,24.621390837019558,pressure,1.4370908169860452,CRITICAL,24.621390837019558,0.6809254105893265,0.1734150173219881,1.4370908169860452,0.46968225361388916,1.0589535479358871,1.2623609307030803
2026-01-01 00:17:36,31.805015563964844,temperature,25.382717140982642,battery,1.3874175253945884,CRITICAL,25.382717140982642,0.7487190000454419,0.5981612421961247,0.7927621451395555,0.09698337674145041,1.1902278579368657,1.3874175253945884
2026-01-01 00:17:37,34.74882507324219,temperature,26.507862112732443,current,1.6091556225418446,CRITICAL,26.507862112732443,0.6402042214321505,1.6091556225418446,0.199316615161355,0.4316960854191553,1.5189157898842582,1.2842835905521024
2026-01-01 00:17:38,35.05348205566406,temperature,26.428978995920524,battery,1.3275839107389473,CRITICAL,26.428978995920524,0.5722497767687752,1.0923247839157668,0.9665895971766943,0.5673034337941372,0.2775781238205505,1.3275839107389473
2026-01-01 00:17:39,34.407562255859375,temperature,26.16224875085147,current,1.872515132712114,CRITICAL,26.16224875085147,0.37196342995785836,1.872515132712114,0.2364781679530835,0.923715870112012,0.4706196598529108,1.4085743686554466
2026-01-01 00:17:40,34.13775634765625,temperature,27.250472564635036,battery,1.2689165644017044,CRITICAL,27.250472564635036,0.9946582129012861,0.20357085859535107,0.31934611681886116,0.37020984271075075,0.4554560519076581,1.2689165644017044
2026-01-01 00:17:41,31.147077560424805,temperature,25.200811864301635,current,1.7013464838404053,CRITICAL,25.200811864301635,0.616350261752153,1.7013464838404053,0.07386021006101287,0.7174537692925924,0.3685289524171424,1.3260237252447173
2026-01-01 00:17:42,36.0352897644043,temperature,28.17005447331188,current,1.431776024817681,CRITICAL,28.17005447331188,1.4160610362524448,1.431776024817681,1.1131583581823525,0.5017696620151321,0.8218185004503398,1.246108200440275
2026-01-01 00:17:43,36.534175872802734,temperature,26.602492895122715,current,1.5743171682182784,CRITICAL,26.602492895122715,0.4903050391816486,1.5743171682182784,0.6657417734961609,1.0352546538255247,0.8311527513557591,1.2621316726180674
2026-01-01 00:17:44,37.19425201416016,temperature,27.845460089165694,vibration,1.303969910593683,CRITICAL,27.845460089165694,0.6673805541495705,1.0080982337289497,0.5085826217987155,1.303969910593683,0.2864206764808721,1.2922880022029262
2026-01-01 00:17:45,34.63890075683594,temperature,27.682067474022073,battery,1.4422424040771822,CRITICAL,27.682067474022073,0.427142593632736,0.10716024454489591,0.5024626320411044,0.6205561067259481,0.3949338568889796,1.4422424040771822
2026-01-01 00:17:46,35.26279067993164,temperature,27.90225957874095,battery,1.3316553233848447,CRITICAL,27.90225957874095,0.41040366483689006,0.1865445113240704,0.37146247855427017,0.6416819704450095,0.1635053730991331,1.3316553233848447
2026-01-01 00:17:47,42.55001068115234,temperature,29.85558614521826,battery,1.5115465905850372,CRITICAL,29.85558614521826,0.09943505135850926,1.3378626372952762,0.5022146655554325,0.9882629375824388,0.8621297124483754,1.5115465905850372
2026-01-01 00:17:48,42.73137283325195,temperature,29.11807675474,rpm,1.4773957542423557,CRITICAL,29.11807675474,0.7937239159547984,0.7943463557530653,0.9755454855730301,1.0930050608773996,1.4773957542423557,1.3945847357605194
2026-01-01 00:17:49,44.79428863525391,temperature,29.98997565937726,battery,1.396115809658974,CRITICAL,29.98997565937726,0.06267918917044715,0.9994247067325913,0.08959145071011787,0.35430396264876624,0.6848771225012448,1.396115809658974
2026-01-01 00:17:50,42.72210311889648,temperature,30.06619505877216,current,1.7394148658334097,CRITICAL,30.06619505877216,0.6958721990825291,1.7394148658334097,1.3769128112491955,0.4210735227766914,1.2173161783007256,1.2524495811092105
2026-01-01 00:17:51,44.06587219238281,temperature,30.746827986852754,voltage,1.3281692603217845,CRITICAL,30.746827986852754,1.3281692603217845,0.6358854900208134,0.336124329910559,0.37227562797417835,0.4193762924437827,1.3170287040998174
2026-01-01 00:17:52,42.5565185546875,temperature,30.818535026638266,pressure,1.449379353692375,CRITICAL,30.818535026638266,0.9873243012251987,0.10146776691179137,1.449379353692375,0.08447001550626958,0.6595986780128501,1.2483704799643296
2026-01-01 00:17:53,43.76642608642578,temperature,30.257982429583766,vibration,1.3758098238810488,CRITICAL,30.257982429583766,0.1789189287906978,0.918183991207675,0.47192780904446996,1.3758098238810488,0.8157322569888943,1.3055457292595405
2026-01-01 00:17:54,48.07761764526367,temperature,32.095060738875866,battery,1.295038719112782,CRITICAL,32.095060738875866,0.679588248107403,0.054649632173073434,0.5493507321097464,0.8183328207608997,1.1064461143821878,1.295038719112782
2026-01-01 00:17:55,45.80218505859375,temperature,31.44868096201145,vibration,1.4884871386141751,CRITICAL,31.44868096201145,0.10203837897898446,0.20148931184173685,0.19254237323817036,1.4884871386141751,0.203884938744213,1.3233514465041438
2026-01-01 00:17:56,42.41801071166992,temperature,31.083747123487413,vibration,1.7641071434809903,CRITICAL,31.083747123487413,0.6159138427931617,0.9878788176132982,1.1043086331690792,1.7641071434809903,0.2562746206705572,1.3828915712000804
2026-01-01 00:17:57,51.05876922607422,temperature,32.16255460467927,battery,1.307471456003558,CRITICAL,32.16255460467927,0.9640641201991474,0.8159276179698995,0.055997177727286844,0.5032964186753883,1.2234099453468879,1.307471456003558
2026-01-01 00:17:58,52.44112396240234,temperature,33.76870177050625,rpm,1.6599221365862826,CRITICAL,33.76870177050625,1.0483760443812402,0.012934564934220476,0.6102629308348095,0.09205182130269143,1.6599221365862826,1.3834441450526223
2026-01-01 00:17:59,57.38725662231445,temperature,33.675350450058865,current,1.6994149574680173,CRITICAL,33.675350450058865,0.8192741783234244,1.6994149574680173,0.4382022733886485,1.10578339782893,0.7474827217321207,1.2236612875489012
2026-01-01 00:18:00,53.82427597045898,temperature,33.22070128792527,battery,1.355465351487733,CRITICAL,33.22070128792527,0.3563027798672827,0.1291825709716247,0.3558421432710345,0.057180669117540016,0.09586803434920342,1.355465351487733
2026-01-01 00:41:40,1.0993822813034058,voltage,5.451711265689151,vibration,0.9110829489368949,CRITICAL,0.3731004870388422,5.451711265689151,0.6220437270674606,0.5566035718846937,0.9110829489368949,0.2503742299551192,0.834070705409505
2026-01-01 00:41:41,1.6942832469940186,voltage,6.666411578167077,vibration,0.9823093250323219,CRITICAL,0.6284214164402336,6.666411578167077,0.04920340560252646,0.25877897599522276,0.9823093250323219,0.2693459562967985,0.8422926257224914
2026-01-01 00:41:42,1.8292529582977293,voltage,6.6599514573159535,vibration,0.8865124944096832,CRITICAL,0.23438986636569792,6.6599514573159535,0.3533856700489441,0.8674797784006368,0.8865124944096832,0.5024063673001072,0.8672323035375623
2026-01-01 00:41:43,2.031624317169189,voltage,6.981599871040851,vibration,1.5485939339126062,CRITICAL,0.4261063348005629,6.981599871040851,0.3929836195056485,0.6434588352703117,1.5485939339126062,0.7599491176465435,0.8053058830695154
2026-01-01 00:41:44,1.6063824892044067,voltage,6.578092581537811,temperature,0.7443139882021917,CRITICAL,0.7443139882021917,6.578092581537811,0.6497037234929032,0.3805098641205939,0.46797154221993387,0.5446518168205662,0.728898819689867
2026-01-01 00:41:45,1.3812955617904663,voltage,5.8551418106214115,pressure,1.2784005462810182,CRITICAL,0.5798023180861694,5.8551418106214115,0.11063245618894324,1.2784005462810182,0.7932093865130491,1.263671068426608,0.7842220266951125
2026-01-01 00:41:46,1.901735782623291,voltage,6.8285147404769475,temperature,1.900458057189822,CRITICAL,1.900458057189822,6.8285147404769475,1.003597356037496,0.1867222097846558,0.4332920898280411,0.3216675849802286,0.9127008185220699
2026-01-01 00:41:47,2.363356828689575,voltage,7.2985507488227785,vibration,1.7397102123277453,CRITICAL,0.7708644836612277,7.2985507488227785,0.981891779007184,0.8532792896313469,1.7397102123277453,0.07385379889873452,0.829720804835199
2026-01-01 00:41:48,3.122486352920532,voltage,8.208544033618823,current,2.104593033938764,CRITICAL,0.9459972314571529,8.208544033618823,2.104593033938764,0.5614921789836429,1.7057981371255755,0.11985250841519174,0.8024925428177304
2026-01-01 00:41:49,1.913985013961792,voltage,6.960439651960657,temperature,0.9337571989123905,CRITICAL,0.9337571989123905,6.960439651960657,0.035776669079795695,0.897930326651115,0.05233465794218746,0.24833458236079645,0.729361003025302
2026-01-01 00:41:50,2.5718586444854736,voltage,8.041272989403932,battery,0.9162568513970464,CRITICAL,0.24843266121791108,8.041272989403932,0.8222269304738461,0.139367618814975,0.46116169834143494,0.22209392726963345,0.9162568513970464
2026-01-01 00:41:51,2.222617149353028,voltage,7.598905116370699,vibration,1.566678041557326,CRITICAL,0.28491229178126565,7.598905116370699,1.2806443613532044,0.6853399270963239,1.566678041557326,0.2668870392331024,0.8161973939201891
2026-01-01 00:41:52,2.638084888458252,voltage,8.091909246254922,current,1.0440305225141702,CRITICAL,0.2793728022804258,8.091909246254922,1.0440305225141702,0.20822655341512733,0.6162401139120466,0.26310334570810107,0.9052399228223716
2026-01-01 00:41:53,2.2505056858062744,voltage,7.448460796326628,vibration,1.367255790956924,CRITICAL,0.2568501126769313,7.448460796326628,0.6958033576087487,0.27940589063899773,1.367255790956924,0.2643590767492415,0.8769281658740806
2026-01-01 00:41:54,2.888588190078736,voltage,8.299112877754451,vibration,2.0611727791603105,CRITICAL,0.17812594025629452,8.299112877754451,0.3727915644616699,0.1010323598045788,2.0611727791603105,0.19229184514355263,0.8843739325926644
2026-01-01 00:41:55,3.160120010375977,voltage,8.402853505924242,vibration,2.286148445330264,CRITICAL,0.1139629272256315,8.402853505924242,1.5184886870616703,0.4250289587626432,2.286148445330264,0.42887329486283166,0.9436904123488117
2026-01-01 00:41:56,2.703911066055298,voltage,8.20177541124713,vibration,1.1125408254473397,CRITICAL,0.052064794808499654,8.20177541124713,0.4963985639009138,0.29302426653494695,1.1125408254473397,0.5523475303486081,0.8371282047675027
2026-01-01 00:41:57,2.304884433746338,voltage,7.265534829322878,pressure,1.6912098574489538,CRITICAL,1.5774582005190974,7.265534829322878,0.7184916676459392,1.6912098574489538,0.21825532584922813,0.11004831198779129,0.8192205336945232
2026-01-01 00:41:58,2.6952755451202397,voltage,8.268572001179688,current,0.9506548758716548,CRITICAL,0.2732335810485741,8.268572001179688,0.9506548758716548,0.572485284226359,0.23871192364533766,0.9129763974579631,0.9360572314936001
2026-01-01 00:41:59,3.21645450592041,voltage,9.10673584380438,rpm,1.2484684956642123,CRITICAL,0.6893654187111938,9.10673584380438,0.08252854881791191,0.5094429114333675,0.38417080909707324,1.2484684956642123,0.8853207821021712
2026-01-01 00:42:00,3.5326058864593506,voltage,9.214969970083809,current,1.3614970961574293,CRITICAL,0.019538578882021436,9.214969970083809,1.3614970961574293,0.2143725812311174,0.6247770025000567,0.7731200278180556,0.7787420009449713
2026-01-01 00:42:01,4.19456148147583,voltage,9.746527656530986,temperature,1.8253287702561176,CRITICAL,1.8253287702561176,9.746527656530986,0.5358263469455546,1.2181722987930874,0.911817766755788,0.38623963992558524,0.899085905147942
2026-01-01 00:42:02,4.190952301025391,voltage,10.207808876585839,battery,0.9313006763841236,CRITICAL,0.09401058508886784,10.207808876585839,0.2906340360005487,0.16845950855756994,0.4389813732976917,0.1760802272637424,0.9313006763841236
2026-01-01 00:42:03,4.621230602264404,voltage,10.107482799964174,vibration,2.2204077650224843,CRITICAL,0.3612390420014586,10.107482799964174,1.2125706979763515,0.223634195425867,2.2204077650224843,1.4231371027968411,0.6675797578887032
2026-01-01 00:42:04,4.551822185516357,voltage,10.428282342203378,current,0.9230129275514113,CRITICAL,0.44612390246841643,10.428282342203378,0.9230129275514113,0.25273368148309105,0.5258182167998183,0.19771869986035914,0.7401027796697717
2026-01-01 00:42:05,3.743084669113159,voltage,9.62575257289654,vibration,1.7137417262781778,CRITICAL,0.15026403608144973,9.62575257289654,0.9232278230075586,0.14146873400253654,1.7137417262781778,0.35356049920838084,0.7697478113311595
2026-01-01 00:42:06,4.955611228942871,voltage,10.974473825745834,vibration,1.5937260179963788,CRITICAL,0.10248585278197407,10.974473825745834,0.3774596781472747,0.6967305191735805,1.5937260179963788,1.1129484141125865,0.8752472536559764
2026-01-01 00:42:07,3.6058404445648193,voltage,9.503465730940949,pressure,1.5270506512305078,CRITICAL,0.219001574952883,9.503465730940949,1.0573181581378865,1.5270506512305078,0.6839182286043932,0.06005050722883616,0.8794467668907715
2026-01-01 00:42:08,4.114449977874756,voltage,10.07136143790077,temperature,1.1676263141077656,CRITICAL,1.1676263141077656,10.07136143790077,0.14077905979665387,0.12445048280977804,0.5498373009723412,0.0802794499666471,0.8605060857756648
2026-01-01 00:42:09,4.960784912109375,voltage,10.741964474881916,vibration,1.4145938121644188,CRITICAL,0.9389700136213491,10.741964474881916,1.0926428634888525,0.24382194813418726,1.4145938121644188,0.1617742056033669,0.8847972658917957
2026-01-01 00:42:10,5.265522480010986,voltage,10.92677729211722,current,1.783778729674199,CRITICAL,0.11167976654095547,10.92677729211722,1.783778729674199,0.4763998873412368,0.7033863168115502,0.3103806329527985,0.7474412209655149
2026-01-01 00:42:11,5.454982280731201,voltage,11.478610795805777,temperature,0.8172376171656395,CRITICAL,0.8172376171656395,11.478610795805777,0.2683097383770768,0.27249847532850896,0.7473029483615212,0.22002487287565517,0.7403407660093524
2026-01-01 00:42:12,5.382448196411133,voltage,11.084638944042299,current,1.4538120364190825,CRITICAL,0.1526339740579324,11.084638944042299,1.4538120364190825,0.04177944422820512,1.2368234165604812,0.5599418510899415,0.9097711483683628
2026-01-01 00:42:13,4.554439067840576,voltage,10.697067656050299,current,1.0288750712275745,CRITICAL,0.8251452619951799,10.697067656050299,1.0288750712275745,0.7810948019883872,0.9716399140357262,0.2238175635969077,0.830077542347352
2026-01-01 00:42:14,6.070244789123535,voltage,12.091410182283331,current,1.017892739932547,CRITICAL,0.5013202884059561,12.091410182283331,1.017892739932547,0.5597032713731076,0.11843517248773189,0.7928753537211451,0.9060107288609157
2026-01-01 00:42:15,6.677707672119141,voltage,12.829471249829604,pressure,1.2556021614493342,CRITICAL,0.4272235653904445,12.829471249829604,0.8148253539540855,1.2556021614493342,1.2104487895449554,0.06842047893201951,0.7739935257933657
2026-01-01 00:42:16,5.92471981048584,voltage,11.47314369208618,current,1.6230189466820084,CRITICAL,0.40367152581231025,11.47314369208618,1.6230189466820084,0.8768620105174917,1.1874910501283946,0.349941065084174,0.7489649581454018
2026-01-01 00:42:17,6.048930644989014,voltage,11.902967874848848,vibration,0.9599376986087603,CRITICAL,0.35942925231169875,11.902967874848848,0.05044238206381424,0.7703061131565442,0.9599376986087603,0.19866075499471825,0.7337945025918704
2026-01-01 00:42:18,7.13029670715332,voltage,13.060594386136893,vibration,1.1440072125212597,CRITICAL,1.0729014728226518,13.060594386136893,0.3121225354025834,0.7468959655384769,1.1440072125212597,0.6265282329597727,0.8764858692642211
2026-01-01 00:42:19,6.9198317527771,voltage,12.967557260836,pressure,0.9660152148947145,CRITICAL,0.2223796450022979,12.967557260836,0.07236395857688119,0.9660152148947145,0.5912298170102441,0.06732264865705319,0.8989914035659196
