timestamp,temperature,voltage,current,pressure,vibration,rpm,battery,anomaly,anomaly_type,temperature_stuck_v2,voltage_stuck_v2,current_stuck_v2,pressure_stuck_v2,vibration_stuck_v2,rpm_stuck_v2,battery_stuck_v2,stuck_sensor_detected
2026-01-01 00:00:22,0.194449503337511,0.909752315682619,0.181112825657255,-0.1698818008727325,0.3758775260055025,-0.0488409387816033,1.782631336007048,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:00:23,-0.7835778612006271,0.0179114664350345,-0.1475559028447748,-0.2383785600454563,0.7962355115239005,-0.4112050186056408,1.749495439448928,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:00:24,-0.196156709949767,0.5049804334851249,-0.5538195119226714,0.722187609356441,-0.3241620615142448,-0.4917747211878058,1.7394333711212089,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:00:25,0.2427648758551077,1.000084194405819,1.03833640964481,0.1791875971669457,0.3352100026161455,-0.5041476773053429,1.6622905605343363,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:00:26,-0.5832910159269639,0.1524312022592373,1.3856861481372378,0.6943301251345336,1.3351398422614018,-0.4612197592519603,1.652934679744116,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:00:27,0.4305525839518276,-0.1900687208106886,-0.5111265099380033,-1.4684252063755598,0.0539423929541341,-0.4115727667615173,1.7867482961175225,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:00:28,-0.2070935536797753,-1.1877175605995025,0.0507673036745563,0.1028877585951769,0.8870231620576852,0.3505781045914936,1.653782042600119,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:00:29,0.0032739484612093,-0.0647753391224176,-0.1966600564748302,-0.9513537438682588,0.1914505343361729,-1.1871331455666132,1.7343488520527786,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:00:30,-0.1947506595171351,0.564477782807735,-0.1714870524503114,0.029786226757147,1.3351707888838429,-0.3607108082414281,1.720853030447884,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:00:31,1.4308855973604822,0.6521081910678088,0.937155043089794,0.4988430524321061,-0.6657485527154224,0.0365718945869706,1.921192385125048,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:00:32,0.2063625374885613,0.3506337057317831,-0.7747150748417818,1.148078696658416,0.3434470334988542,0.856798268900604,1.6891398726046465,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:00:33,-0.4761074818036793,-0.3682006195279964,0.4523233317309468,-0.5376901684489013,-0.5474480258560456,-0.0505626297274665,1.8194624930276375,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:00:34,0.7709609579889568,-1.356248336153796,0.6370231293572443,-0.2749449768786777,-0.0827451422428517,0.014034538324826,1.773574051658937,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:00:35,-0.5707759150236486,-0.329906113177605,0.0436375218890792,-0.0010318319277819,-0.0757845482073209,0.0608349739520085,1.691913692542511,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:00:36,0.3790053964389629,-0.1948686060027066,0.759888175251342,-0.5527270150660702,0.1914356025830279,-1.0695229199559828,1.5805052580987224,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:00:37,-1.0453199258504613,-0.1975632229343113,0.2523835421265687,0.6815900701426774,-0.3361452147991527,0.5572159778884694,1.697256825453549,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:00:38,-0.6222203126213791,0.4488954830485966,0.9921711024983736,0.0229027038915187,0.3261055491097434,0.5340466480072598,1.7904986922342636,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:00:39,0.3904369580532425,1.396175700843496,-0.8856738055813085,0.1466465354274512,0.6471362668885411,0.666912389342778,1.5809155791759752,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:00:40,0.7542151639079357,0.1135199862587084,-0.0744529366959556,0.4634676160955584,-0.5059018041161216,1.7763905584174244,1.7832606382376488,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:00:41,0.3864671493351582,-0.1182153660853505,0.1206610119483137,0.0297695156455018,0.0280296118330907,-0.7059718847369341,1.8326946903622463,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:00:42,0.2035047221451744,-0.144329594116895,-1.6617087948481788,-0.4379475615957113,1.8925415474318652,-0.8257699532728395,1.7094601889900969,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:00:43,0.0875408440114833,0.1237911150057684,-0.5667850809130364,0.0405048332714172,0.6112929921686799,0.6121474535464281,1.7894609205628431,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:00:44,-0.6829251765681564,-0.5308464088880099,-0.3748519532960816,-0.45706380106082,-0.6321751350775536,-0.0657071161018628,1.71283138958921,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:00:45,-0.1759782779363996,0.1273470942125464,0.8407105751778358,0.1535954661805441,-0.3784866602885449,-0.4852621280156541,1.7547790754370922,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:00:46,0.0014082052834583,0.3588699844536426,-0.2919842710625685,0.7168268581425481,0.5811168686114165,-0.0217128530710151,1.845067644262471,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:00:47,1.0091700336062168,0.1955826532433616,-0.3636893848378161,-0.6502343400181366,0.517960065581172,-0.2371253621188933,1.544575411011988,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:00:48,0.5447448322314001,0.3699550117151993,0.7650988870242722,-0.8729954381219033,0.1261138436069063,1.2983090634329275,1.6217280337539988,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:00:49,-0.838887538865342,0.3567408054842322,-0.9039089782820002,0.1270514444293783,1.7595997019231342,1.6533375771380734,1.8196800566687976,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:00:50,0.544499434379473,-1.163127257587914,-1.2107381246849986,-0.3855867035108534,2.017817700759545,-0.8898329725931483,1.8373439123586617,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:00:51,0.0828983134460619,0.5034334939661328,-0.0310488674120793,0.1212544436031119,0.344229676517612,-0.7818745082721142,1.5569835174293023,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:00:52,-0.1033664579371168,-0.3965000841273549,-0.7727711469603205,0.3059120299578665,1.0180271547112598,-0.3091169726540085,1.8488792533353395,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:00:53,0.7531186809078778,-0.686647564967054,-0.7419261033486945,-1.2454089324175064,1.057029438245757,-0.2594449571970402,1.441394402595084,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:00:54,1.0360478505885358,-0.6893864015283978,0.6256843191880989,0.5441342401522448,1.1441501778827954,-0.3114534351991344,1.7556850712109455,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:00:55,0.9765020020791106,0.3758647216573832,0.8383056933368817,-0.6259246939291598,0.1635120520721638,0.0723083671066296,1.7151480950708862,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:00:56,-0.18542718647432,-0.0740042154452448,0.7831322702945536,0.1002313516567396,1.6791673035987371,-0.0887664760672006,1.6209505830177555,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:00:57,0.1704868662093767,-1.0785691833348667,1.0076810810550345,-0.2988892061357611,0.5162057982703666,-0.6773950846751077,1.6265189149786834,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:00:58,0.5992741684649102,0.4162008579854264,1.1033257328413433,-0.22852878457275,0.8120770311463168,-0.459794813823657,1.629655386810877,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:00:59,1.0305577143195253,-0.904808680639946,-1.2078614983277078,1.190435879171208,0.5762558947726084,1.2259441272292717,1.6715444351024598,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:00,0.0769181516645175,0.1890465408538876,0.569240901500882,0.3261211295896716,0.5028244790912145,-0.014309837070384,1.8866532331353452,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:01,0.276737709567286,0.2603830340284747,-0.0996212207583217,0.6979190696650752,0.7562014164657175,-0.0437607452249603,1.77168253919635,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:02,-0.3245742559646966,0.7104095220784944,-0.2446607670994826,0.225190581049255,-0.0895492493179657,-0.7664068692390891,1.8313664220962624,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:03,-0.3777424490964734,1.3323986229938107,0.6588080277489792,0.5236130035255613,-0.5388942181514513,-0.0714459940244146,1.6579669929702163,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:04,0.9537193747602296,-0.837096280715638,-0.9108529307544614,0.3984325398655578,0.4965150672387246,0.8633052162921611,1.7118464470345092,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:05,1.3185548474458164,0.0722183909873584,-0.920521207375682,0.2982953948875836,0.1160788197069871,0.6285088936560836,1.5832003548089362,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:06,0.3822837950192603,-0.079180901916453,0.7229932332425132,0.8386433669023455,0.958784210934464,0.7733667764035053,1.6607854084934637,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:07,1.097983298815708,0.4143440389832898,0.6274222332213306,0.2417354912815769,0.9013044010337968,-0.5393996703047926,1.6333153319371192,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:08,0.680509475871719,0.2669321810101683,0.390773472103403,1.5867350727416898,0.6647498635919379,-0.5458956288590762,1.7353122935010976,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:09,0.0222867129019245,-0.1222630623338417,-0.3033148317818302,0.7539887735724322,1.5307218681180017,0.9959599958451216,1.6171362238946425,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:10,0.6923903679274008,-0.1800991494290441,0.8172118241254007,-0.5677874700541651,0.6707625632548659,0.7991751445489322,1.6038458011095171,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:11,1.4747240993136936,-0.6434168861371653,0.7781454052161352,0.0421082988891066,-0.1683113776315424,0.0941864157470425,1.7247507361185146,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:12,0.4422744869696369,0.812865360314744,0.3738145937156782,0.406456743653961,0.5610840374140332,0.824589944822014,1.679973708527134,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:13,1.5042116042227154,0.4509772020520503,-0.4893543769849463,0.1867052867792226,1.3838955452489377,-0.5152193229135159,1.6157894069057397,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:14,-1.2506838089091403,0.7708015162023274,0.032081646274781,0.5944069849772646,-0.391496874403221,-0.5383737777245758,1.6009141540095742,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:15,1.0260140353550449,-0.074128075198195,0.9047038826736766,0.6664628091591963,0.6621659576620982,-0.7782048518719228,1.614771865396837,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:16,0.5470619006543193,-0.3101946356589957,1.2455716895020648,-0.6909713150547862,1.061403303451348,0.519106942714518,1.7634631724898535,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:17,0.2982273755258179,-0.5980818375534813,0.1135839816686872,0.9769158450858964,2.2822464060417054,0.4284382877283917,1.7238819308103464,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:18,0.5619162027708906,0.3975416331066055,0.1709468717380602,-0.1416940815264954,1.4473411440637984,-0.0507048878386987,1.607949135185143,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:19,-0.804169959582308,-0.5651666700103763,0.2359439698055349,-0.2015911823336421,0.8274320746280519,-0.2153819573396961,1.611373433204751,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:20,0.3681005798064507,1.4325781944764262,0.5405088534972077,-0.2010312033683195,1.0621166596937053,1.8766593095924808,1.568360973957707,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:21,0.7544622806832356,-0.7438227826997323,-0.0432417521398356,0.6893000993567455,-0.3419661493490971,0.1331419509846506,1.642099515043094,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:22,1.4997295570118367,0.3512765524482351,-1.6284405484774735,0.0135485053350555,0.1610581756714469,1.21361556167647,1.6924229829879718,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:23,0.1884346428121638,1.247423421663129,1.184837415463785,-0.2339026636246426,1.1618812757765231,0.2146776129598112,1.593304610409477,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:24,0.0026882722914457,0.5822871304286001,1.602997333137086,-0.0802235044415266,0.8836772812749051,-0.013019151797515,1.89465303766581,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:25,0.2107914105711879,0.2930422664276107,-0.0468097853235962,-0.9420721297739402,0.9658604818900238,1.244017894534499,1.7402475305114418,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:26,1.1515233394014466,-0.4939052134038418,-0.3545287795861707,-0.3387941502777635,0.8248127369258145,0.8383240042876963,1.675183092270426,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:27,0.7701321817282651,-0.7761599971855404,0.2887719071607728,-0.5868410903653105,0.8094682935551006,0.310160717433189,1.6862326993347945,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:28,0.2093475943648487,0.7128871476745408,0.2585830452757815,0.0277137556893011,0.8800099157152976,1.070764532099817,1.5403967389077122,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:29,0.9031648318657208,1.2243202660924364,1.0760637980590992,0.6189011190228824,0.2107153372755436,1.9808800160227769,1.5588419746434783,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:30,0.6341771970932665,-0.1156494055499438,0.4338718956683962,0.5519064785813385,0.7009585270415883,-0.1410853385285002,1.806606320607816,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:31,1.2148215971289678,-0.5960489651432702,-0.1439907135050966,0.997737206605122,0.1154629715486005,0.6497418196577515,1.836847554285737,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:32,0.1180722620019208,-1.503823455433487,-0.5009268925152356,0.8598201181407803,0.4872571785403417,0.0778464217227364,1.4573148776855511,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:33,0.3706373290310008,-0.4805001716553424,1.004473409149759,-0.123021156674847,1.554361065675204,-0.2616343503614433,1.7212091027077892,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:34,0.3336374726226612,0.1213866301817837,0.8259732168228093,0.2249264538840142,0.7575699950575008,-0.2759007219541725,1.8104202997441845,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:35,-0.3677721413982447,1.3072399301891,1.147215972429581,0.194936059880137,1.2179225107864304,1.3975579287741922,1.6402792860290434,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:36,0.7986989464789671,0.6709171289312583,-0.2426769990018053,-1.13849473245865,0.9441859143975864,-0.8319082046224137,1.8229914235111893,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:37,0.7810141989214698,0.4198714380580431,1.69055546882789,-0.5470480925758415,0.6588997133679549,0.6964601063845909,1.748473051911764,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:38,0.6175724249585312,-0.0639971939452332,-0.766930053184717,0.1176638728244845,0.3014283804791229,-0.1709830118335263,1.7168308608564595,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:39,0.4648224339653002,-0.1872978133260811,0.9234553638946508,0.1166874688695672,0.6633167595395705,1.5306473608861932,1.6478672082551276,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:40,-0.3088726429422654,1.1891518313282718,-0.8722594889005346,0.5513714044524682,1.0103620795117798,0.1975445905925615,1.6805262385674224,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:41,0.3527952692304422,0.3602087639898351,-0.0987241157934723,0.523227976007739,1.248571807373021,0.1419304018650646,1.6269235136731732,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:42,0.4095430125085831,-1.2272462657325127,1.52157043875181,-0.8832637238446395,0.9876073308743484,1.409428774173089,1.6996575900375126,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:43,0.1116308819387353,-0.2373369133008909,1.0244108824265696,0.562995569726558,1.3016493183404294,0.9604988937124735,1.6948681400512302,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:44,0.5398325897527498,-0.3617792901780459,0.0819498553646942,0.35112681644564,0.0410206358455881,0.7534729866983755,1.6267389252667157,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:45,0.918092257152884,-0.1432837126274986,0.1050502472943127,0.6341754175689083,1.4407130723096204,0.921693605032648,1.477332610597082,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:46,1.9012243763130436,0.6257218068071665,0.5350471795015455,0.9164065171562444,0.2819325070239759,-0.3091696021558241,1.649310965041812,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:47,0.7771186380988399,0.165889138290243,0.8234995304727263,0.1560451818211739,1.5208440437724626,0.8873671217623883,1.5678142944068971,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:48,0.8370402368016961,0.1900759962710228,1.33455632661285,1.0342089447497016,1.24576709953025,0.2762840105912814,1.5571828738500149,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:49,0.623141747580064,1.1532260074799427,0.1650889124491767,-0.309644224604667,-0.133791888948197,0.6460374258946696,1.5991056709857463,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:50,-0.5886084916447126,-0.2316480872972239,-0.6248443587895944,-0.3426302714954905,1.3941004386700389,0.7305989729108755,1.7479344211238257,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:51,0.6649889682135607,1.5396479323127734,0.5949559281569846,0.5267238777412474,1.5503754275611437,-0.3081299573494696,1.556665035973516,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:52,0.7272930997685126,-0.2081616324929704,0.1769093522903219,0.026306639763757,1.7092736450837525,0.8095192841258813,1.5781955829399406,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:53,2.317829534062758,0.3200504235803996,-0.3983951827854728,0.4263955978741995,0.5314457962669822,0.3033601584542227,1.734634249162844,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:54,0.570695705817806,0.067323242287989,0.7042270490864821,1.5207793291028615,1.0902490767588568,-0.381481101601931,1.5891976297107318,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:55,0.9015627701598043,0.3497770610918472,0.3573568225956045,0.5146209175977582,1.3961613055008582,0.3368333819910726,1.5531142465627172,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:56,0.6846629023580704,0.5746018851710217,0.7186289175545346,0.4028021001844094,1.42571589113937,0.4494358184529419,1.743204505471266,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:57,-0.0585870112009566,0.5702127503391243,-0.1025908100416798,-0.2766302216566121,1.2399139487522426,0.8280450168767857,1.6503462608685953,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:58,1.471433156424382,-0.2463890308107426,0.8507478840556397,-0.7980082505498771,0.7566231935251444,-1.11713965642535,1.6690305697561338,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:01:59,1.218404431220412,-0.4987170424009454,-0.3848095774826719,0.2308326990227966,1.5873839018611766,0.7011534757611214,1.6400688526341476,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:02:00,1.2490512606468271,2.0082644490302477,-0.0443814205991735,0.951911788558585,1.595547094071056,0.1166400483225058,1.703284342954942,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:02:01,0.1319460535547084,-0.051459132240574,0.361633257900936,0.0779724479212696,0.92984190150369,0.98417560980952,1.728599430115201,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:02:02,1.6623017201475854,0.7686044267666073,1.7297353761995125,0.5373239703188997,0.5669684282244568,0.4573305121816876,1.6485228110715509,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:02:03,-0.1834226444228836,-0.8213515108959647,1.076107498022436,1.1862638101617615,0.6039111832724081,0.2443386546358827,1.5126604837885502,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:02:04,1.1334491002145577,0.0987163713290179,1.2810968972838623,1.1730255486674297,1.8301487150945808,0.3498875396830813,1.688928982783372,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:02:05,2.196198588405959,0.2069722982602182,1.518730260534572,0.5621207186314362,1.5926027598981949,0.6874657409443558,1.6256827571899122,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:02:06,0.1020751896816796,0.6243102981279798,3.024935846140738,0.4014811594408788,1.029989613417934,1.0665971138587498,1.7430512692888194,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:02:07,0.3866310966221064,-1.5791466742473412,0.5814717700886506,-0.660986707022623,0.9294651755364488,-0.1055401110668445,1.57000480854298,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:02:08,0.8306362604054021,0.4185371464083658,1.533075353504166,-0.0981995021572035,0.0173307177064526,0.2558991376979539,1.6267272095422414,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:02:09,0.4372827721101069,-0.48713785976835,1.2568304845238274,0.1246739132743112,1.0043208481485626,1.4444595337712751,1.5113095550452935,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:02:10,-0.2490894853658244,0.5337654051773568,1.2494014544542082,-0.2332783358321841,0.3619163528453066,0.2517544482833457,1.733785035105609,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:02:11,0.8237915664702661,-0.4028488924183992,1.788196812661424,0.4634155186537641,1.1538900919235604,0.7314093090954883,1.776822180080043,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:02:12,0.082147520591108,-0.2749867736625708,0.2846202862026534,1.5147823689216982,1.756668781661046,-0.311632388266398,1.6076688155166463,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:02:13,1.099986465023465,0.1297832542190481,0.2340129760773296,1.2688806148436331,0.4956578940326813,-0.6219470431471482,1.6361095142238018,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:02:14,0.1853158086190264,-0.4049683713612127,0.800425824403275,0.4680214420799009,1.2108049359266428,-0.177645693020805,1.5750181588430632,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:02:15,1.8189855551684224,-0.0037008419786007,0.4590183185643738,0.8082526912739902,1.65736185878604,0.0548982950986555,1.5840179282273223,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:02:16,0.2839334602314565,-0.4964342856572551,0.807372255784427,-0.1402781376040976,1.206595242737606,1.189028173477494,1.722011881251118,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:02:17,0.5925643334007006,-0.9352777262873964,1.6663759470189543,1.244997883569724,0.7751172707948447,1.2642442369314704,1.6036174012736857,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:02:18,1.3461199641952544,1.0364921540230387,0.2676325352095299,-0.6608515622667497,1.0901074181526336,-0.7418156999909957,1.6995271353111612,0,normal,False,False,False,False,False,False,False,0
2026-01-01 00:02:19,0.0015255605312905,-0.5584677239976492,0.390708882989361,0.9023226225677388,1.6458410554848917,0.1663337820313747,1.6507621166422162,0,normal,False,False,False,False,False,False,False,0
